sample_id,host_animal_species,animal_infection_site_uti,mic_id,num,equal,value
SD57007PPY20066,Bos taurus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
SD57007PPY20067,Bos taurus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
SD57007PPY20084,Bos taurus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
SD57007PPY20086,Bos taurus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
SD57007PPY20097,Bos taurus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
TX77840PPY20010,Bos taurus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
TX77840PPY20050,Bos taurus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
WA99164PPY20241,Bos taurus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
WI53706PPY20016,Bos taurus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
WI53706PPY20021,Bos taurus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
WI53706PPY20054,Bos taurus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
WI53706PPY20137,Bos taurus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
WI53706PPY20167,Bos taurus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
WI53706PPY20178,Bos taurus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
AL36849PPY20023,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
AL36849PPY20062,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
AL36849PPY20096,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
AL36849PPY20137,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
AL36849PPY20157,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
CO80526PPY20336,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
CO80526PPY20374,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
FL34741PPY20021,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
FL34741PPY20053,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
FL34741PPY20080,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
FL34741PPY20095,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
GA30602PPY20001,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
GA30602PPY20013,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
GA30602PPY20042,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
IN47907PPY20299,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
IN47907PPY20306,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
IN47907PPY20388,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
IN47907PPY20482,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
IN47907PPY20565,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
KS66506PPY20021,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
KS66506PPY20059,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
KS66506PPY20096,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
KS66506PPY20185,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
KY40511PPY20014,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
KY40511PPY20105,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
KY40511PPY20167,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
KY40511PPY20170,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
KY40511PPY20285,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
LA70803PPY20005,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
LA70803PPY20015,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
LA70803PPY20034,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
LA70803PPY20065,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
LA70803PPY24120,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MI48910PPY20012,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MI48910PPY20085,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
MI48910PPY20150,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MI48910PPY20188,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MO65211PPY21001,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MO65211PPY21042,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
MO65211PPY21084,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
ND58102PPY20150,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
ND58102PPY20196,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
ND58102PPY20279,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
NE68583PPY20013,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
NE68583PPY20061,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
NE68583PPY20134,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
NE68583PPY20231,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
NY14853PPY10326,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
NY14853PPY20274,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
OH43068PPY20049,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
OH43068PPY20064,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
OH43068PPY20092,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
SD57007PPY20301,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
SD57007PPY20307,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
SD57007PPY20311,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
SD57007PPY20324,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
TX77840PPY20002,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
TX77840PPY20019,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
TX77840PPY20119,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
TX77840PPY20161,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
WA99164PPY20106,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WA99164PPY20131,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WA99164PPY20144,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WA99164PPY20178,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WA99164PPY20197,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WA99164PPY20219,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WA99164PPY20223,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WI53706PPY20002,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WI53706PPY20004,Canis familiaris,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WI53706PPY20023,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WI53706PPY20132,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WI53706PPY20282,Canis familiaris,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
FL34741PPY20064,Anas platyrhynchos,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
AL36849PPY10195,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
AL36849PPY20070,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
AL36849PPY20090,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
AL36849PPY20176,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
CA95616PPY20060,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
CA95616PPY20125,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
CA95616PPY20156,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
CA95616PPY20198,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
CO80526PPY20014,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
CO80526PPY20151,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
CO80526PPY20239,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
FL34741PPY20010,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
FL34741PPY20023,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
GA30602PPY20282,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
GA30602PPY20288,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
GA30602PPY20295,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
IN47907PPY20347,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
IN47907PPY20386,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
IN47907PPY20481,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
KY40511PPY20016,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
KY40511PPY20017,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
KY40511PPY20034,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
KY40511PPY20149,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
KY40511PPY20256,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
KY40511PPY20284,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
LA70803PPY20069,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
LA70803PPY27733,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
MI48910PPY20107,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MI48910PPY20131,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MI48910PPY20151,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
MI48910PPY20181,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MO65211PPY20801,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
MO65211PPY20826,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MO65211PPY20836,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
MO65211PPY20847,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MS39208PPY10221,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
MS39208PPY20041,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
NE68583PPY20110,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
NE68583PPY20197,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
NY14853PPY20084,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
NY14853PPY20281,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
NY14853PPY20396,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
NY14853PPY20399,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
OH43068PPY20046,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
OH43068PPY20087,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,1,=,=1
PA16802PPY20027,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
PA17110PPY20051,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
PA19348PPY20025,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
SD57007PPY20236,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
TX77840PPY20001,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
TX77840PPY20014,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
TX77840PPY20160,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WA99164PPY20114,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
WA99164PPY20138,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WA99164PPY20167,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WA99164PPY20238,Equus caballus,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WI53706PPY20003,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WI53706PPY20182,Equus caballus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
AL36849PPY20088,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
AL36849PPY20194,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
CA95616PPY20128,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
CO80526PPY20029,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
CO80526PPY20182,Sus domesticus,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
GA30602PPY20381,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
IN47907PPY20288,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
IN47907PPY20412,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
IN47907PPY20447,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
IN47907PPY20585,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
KS66506PPY20084,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
KS66506PPY20190,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
KY40511PPY20013,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
KY40511PPY20203,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
KY40511PPY20300,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
MI48910PPY20122,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
MI48910PPY20123,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
MN55108PPY20248,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
MN55108PPY20252,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
MN55108PPY20260,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
MN55108PPY20276,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
MO65211PPY20401,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
MO65211PPY20402,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
MO65211PPY20403,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
MO65211PPY20406,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
ND58102PPY20102,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
NE68583PPY20157,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
NY14853PPY20015,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
NY14853PPY20200,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
NY14853PPY20419,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
OH43068PPY20035,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
OH43068PPY20037,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
OH43068PPY20038,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
OH43068PPY20074,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
PA17110PPY20059,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
SD57007PPY20131,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
SD57007PPY20142,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
SD57007PPY20150,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
SD57007PPY20163,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
SD57007PPY20167,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
SD57007PPY20170,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
WA99164PPY20228,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
WI53706PPY20029,Sus domesticus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,<=,<=2
IN47907PPY20561,Meleagris gallopavo,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MN55108PPY20301,Meleagris gallopavo,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MN55108PPY20305,Meleagris gallopavo,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MN55108PPY20313,Meleagris gallopavo,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MN55108PPY20329,Meleagris gallopavo,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MO65211PPY20601,Meleagris gallopavo,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
MO65211PPY20632,Gallus gallus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
OH43068PPY20044,Meleagris gallopavo,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
PA16802PPY20032,Meleagris gallopavo,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
SD57007PPY20171,Meleagris gallopavo,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,2,>,>2
SD57007PPY20187,Meleagris gallopavo,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
SD57007PPY20189,Meleagris gallopavo,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
SD57007PPY20193,Meleagris gallopavo,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
SD57007PPY20207,Meleagris gallopavo,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
WI53706PPY20020,Meleagris gallopavo,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
AL36849PPY30002,Felis catus,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
AL36849PPY30036,Felis catus,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
AL36849PPY30115,Felis catus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
AL36849PPY30135,Felis catus,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,4,>,>4
FL34741PPY30057,Gallus gallus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
FL34741PPY30058,Felis catus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
GA30602PPY30076,Felis catus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
GA30602PPY30077,Felis catus,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
GA30602PPY30083,Felis catus,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
GA30602PPY30097,Felis catus,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
GA30606PPY30066,Felis catus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
IA50014PPY30404,Felis catus,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
IA50014PPY30415,Felis catus,UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
IN47907PPY30013,Felis catus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
IN47907PPY30044,Felis catus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
IN47907PPY30067,Felis catus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
IN47907PPY30100,Felis catus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
IN47907PPY30180,Felis catus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
IN47907PPY30180.1,Felis catus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
KS66506PPY30016,Felis catus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
KS66506PPY30046,Felis catus,Not UTI/urine/urinary tract,trimethoprim_sulfamethoxazole,0.5,<=,<=0.5
